time	V(vgnd)	V(vraw)
4.812852571428864e-01	1.177409e+01	2.361815e+01
4.821681142857445e-01	1.177470e+01	2.361831e+01
4.830509714286025e-01	1.177531e+01	2.361845e+01
4.839338285714606e-01	1.177590e+01	2.361859e+01
4.848166857143186e-01	1.177649e+01	2.361871e+01
4.856995428571766e-01	1.177706e+01	2.361882e+01
4.865824000000346e-01	1.177763e+01	2.361892e+01
4.871609714286066e-01	1.177799e+01	2.361898e+01
4.877395428571786e-01	1.177836e+01	2.361904e+01
4.883181142857506e-01	1.177871e+01	2.361909e+01
4.888966857143227e-01	1.177907e+01	2.361915e+01
4.894752571428946e-01	1.177942e+01	2.361920e+01
4.900538285714667e-01	1.177977e+01	2.361925e+01
4.906324000000387e-01	1.178011e+01	2.361929e+01
4.906424000000387e-01	1.178012e+01	2.361929e+01
4.916009714286110e-01	1.178068e+01	2.361936e+01
4.925595428571835e-01	1.178123e+01	2.361942e+01
4.935181142857558e-01	1.178177e+01	2.361948e+01
4.944766857143282e-01	1.178230e+01	2.361953e+01
4.954352571429006e-01	1.178282e+01	2.361958e+01
4.963938285714730e-01	1.178333e+01	2.361963e+01
4.973524000000454e-01	1.178384e+01	2.361967e+01
4.978552571429024e-01	1.178410e+01	2.361969e+01
4.983581142857593e-01	1.178435e+01	2.361970e+01
4.988609714286162e-01	1.178461e+01	2.361972e+01
4.993638285714732e-01	1.178486e+01	2.361974e+01
4.998666857143302e-01	1.178511e+01	2.361976e+01
5.003695428571872e-01	1.178536e+01	2.361977e+01
5.008724000000441e-01	1.178561e+01	2.361979e+01
5.008824000000440e-01	1.178561e+01	2.361979e+01
5.020000000000000e-01	1.178615e+01	2.361982e+01
5.020030000000000e-01	1.178615e+01	2.361954e+01
5.020060000000000e-01	1.178615e+01	2.361890e+01
5.020100000000000e-01	1.178615e+01	2.361767e+01
5.020160571428571e-01	1.178615e+01	2.361510e+01
5.020221142857143e-01	1.178616e+01	2.361252e+01
5.020281714285715e-01	1.178616e+01	2.360995e+01
5.020342285714285e-01	1.178616e+01	2.360738e+01
5.020402857142857e-01	1.178616e+01	2.360482e+01
5.020463428571429e-01	1.178616e+01	2.360225e+01
5.020524000000001e-01	1.178617e+01	2.359969e+01
5.020624000000000e-01	1.178617e+01	2.359547e+01
5.020724000000000e-01	1.178617e+01	2.359125e+01
5.020823999999999e-01	1.178617e+01	2.358705e+01
5.020923999999999e-01	1.178617e+01	2.358286e+01
5.021023999999998e-01	1.178618e+01	2.357869e+01
5.021123999999998e-01	1.178618e+01	2.357453e+01
5.021223999999997e-01	1.178618e+01	2.357040e+01
5.021323999999997e-01	1.178618e+01	2.356628e+01
5.021423999999997e-01	1.178617e+01	2.356219e+01
5.021523999999996e-01	1.178617e+01	2.355814e+01
5.021623999999996e-01	1.178617e+01	2.355411e+01
5.021723999999995e-01	1.178617e+01	2.355013e+01
5.021823999999995e-01	1.178617e+01	2.354619e+01
5.021923999999994e-01	1.178616e+01	2.354230e+01
5.022023999999994e-01	1.178616e+01	2.353846e+01
5.022123999999993e-01	1.178616e+01	2.353469e+01
5.022223999999993e-01	1.178615e+01	2.353098e+01
5.022323999999992e-01	1.178615e+01	2.352734e+01
5.022423999999992e-01	1.178614e+01	2.352379e+01
5.022523999999992e-01	1.178614e+01	2.352033e+01
5.022623999999991e-01	1.178613e+01	2.351696e+01
5.022723999999991e-01	1.178613e+01	2.351369e+01
5.022923999999990e-01	1.178612e+01	2.350747e+01
5.023223999999988e-01	1.178610e+01	2.349902e+01
5.023523999999987e-01	1.178607e+01	2.349167e+01
5.023823999999986e-01	1.178605e+01	2.348544e+01
5.024123999999984e-01	1.178602e+01	2.348027e+01
5.024323999999983e-01	1.178600e+01	2.347736e+01
5.024523999999982e-01	1.178598e+01	2.347483e+01
5.024723999999982e-01	1.178596e+01	2.347265e+01
5.024823999999981e-01	1.178595e+01	2.347168e+01
5.024923999999981e-01	1.178594e+01	2.347079e+01
5.025023999999980e-01	1.178593e+01	2.346996e+01
5.025123999999980e-01	1.178592e+01	2.346919e+01
5.025223999999979e-01	1.178591e+01	2.346849e+01
5.025323999999979e-01	1.178590e+01	2.346784e+01
5.025423999999978e-01	1.178589e+01	2.346724e+01
5.025523999999978e-01	1.178588e+01	2.346669e+01
5.025623999999977e-01	1.178587e+01	2.346618e+01
5.025723999999977e-01	1.178586e+01	2.346571e+01
5.025823999999977e-01	1.178585e+01	2.346529e+01
5.025923999999976e-01	1.178584e+01	2.346489e+01
5.026023999999976e-01	1.178583e+01	2.346453e+01
5.026123999999975e-01	1.178582e+01	2.346420e+01
5.026223999999975e-01	1.178581e+01	2.346390e+01
5.026323999999974e-01	1.178580e+01	2.346362e+01
5.026423999999974e-01	1.178578e+01	2.346337e+01
5.026523999999973e-01	1.178577e+01	2.346313e+01
5.026623999999973e-01	1.178576e+01	2.346292e+01
5.026723999999972e-01	1.178575e+01	2.346272e+01
5.026823999999972e-01	1.178574e+01	2.346254e+01
5.026923999999972e-01	1.178573e+01	2.346238e+01
5.027023999999971e-01	1.178572e+01	2.346223e+01
5.027123999999971e-01	1.178571e+01	2.346209e+01
5.027223999999970e-01	1.178570e+01	2.346197e+01
5.027323999999970e-01	1.178569e+01	2.346185e+01
5.027423999999969e-01	1.178568e+01	2.346175e+01
5.027523999999969e-01	1.178566e+01	2.346165e+01
5.027623999999968e-01	1.178565e+01	2.346156e+01
5.027723999999968e-01	1.178564e+01	2.346148e+01
5.027823999999967e-01	1.178563e+01	2.346141e+01
5.027923999999967e-01	1.178562e+01	2.346134e+01
5.028023999999967e-01	1.178561e+01	2.346128e+01
5.028123999999966e-01	1.178560e+01	2.346122e+01
5.028223999999966e-01	1.178559e+01	2.346117e+01
5.028323999999965e-01	1.178558e+01	2.346112e+01
5.028423999999965e-01	1.178557e+01	2.346108e+01
5.028523999999964e-01	1.178555e+01	2.346104e+01
5.028623999999964e-01	1.178554e+01	2.346101e+01
5.028723999999963e-01	1.178553e+01	2.346097e+01
5.028823999999963e-01	1.178552e+01	2.346095e+01
5.028923999999962e-01	1.178551e+01	2.346092e+01
5.029023999999962e-01	1.178550e+01	2.346089e+01
5.029123999999962e-01	1.178549e+01	2.346087e+01
5.029223999999961e-01	1.178548e+01	2.346085e+01
5.029323999999961e-01	1.178547e+01	2.346083e+01
5.029423999999960e-01	1.178546e+01	2.346081e+01
5.029523999999960e-01	1.178544e+01	2.346080e+01
5.029623999999959e-01	1.178543e+01	2.346078e+01
5.029723999999959e-01	1.178542e+01	2.346077e+01
5.029823999999958e-01	1.178541e+01	2.346076e+01
5.029923999999958e-01	1.178540e+01	2.346074e+01
5.030023999999957e-01	1.178539e+01	2.346074e+01
5.030123999999957e-01	1.178538e+01	2.346073e+01
5.030223999999957e-01	1.178537e+01	2.346072e+01
5.030323999999956e-01	1.178536e+01	2.346071e+01
5.030423999999956e-01	1.178535e+01	2.346070e+01
5.030523999999955e-01	1.178533e+01	2.346070e+01
5.030623999999955e-01	1.178532e+01	2.346069e+01
5.030723999999954e-01	1.178531e+01	2.346068e+01
5.030823999999954e-01	1.178530e+01	2.346068e+01
5.030923999999953e-01	1.178529e+01	2.346067e+01
5.031023999999953e-01	1.178528e+01	2.346067e+01
5.031123999999952e-01	1.178527e+01	2.346067e+01
5.031223999999952e-01	1.178526e+01	2.346066e+01
5.031323999999952e-01	1.178525e+01	2.346066e+01
5.031423999999951e-01	1.178524e+01	2.346066e+01
5.031523999999951e-01	1.178522e+01	2.346066e+01
5.031623999999950e-01	1.178521e+01	2.346065e+01
5.031723999999950e-01	1.178520e+01	2.346065e+01
5.031823999999949e-01	1.178519e+01	2.346065e+01
5.031923999999949e-01	1.178518e+01	2.346065e+01
5.032023999999948e-01	1.178517e+01	2.346065e+01
5.032123999999948e-01	1.178516e+01	2.346064e+01
5.032223999999947e-01	1.178515e+01	2.346064e+01
5.032323999999947e-01	1.178514e+01	2.346064e+01
5.032423999999946e-01	1.178513e+01	2.346064e+01
5.032523999999946e-01	1.178512e+01	2.346064e+01
5.032623999999946e-01	1.178510e+01	2.346064e+01
5.032723999999945e-01	1.178509e+01	2.346064e+01
5.032823999999945e-01	1.178508e+01	2.346064e+01
5.032923999999944e-01	1.178507e+01	2.346064e+01
5.033023999999944e-01	1.178506e+01	2.346063e+01
5.033123999999943e-01	1.178505e+01	2.346063e+01
5.033223999999943e-01	1.178504e+01	2.346063e+01
5.033323999999942e-01	1.178503e+01	2.346063e+01
5.033423999999942e-01	1.178502e+01	2.346063e+01
5.033523999999941e-01	1.178501e+01	2.346063e+01
5.033623999999941e-01	1.178499e+01	2.346063e+01
5.033723999999941e-01	1.178498e+01	2.346063e+01
5.033823999999940e-01	1.178497e+01	2.346063e+01
5.033923999999940e-01	1.178496e+01	2.346063e+01
5.034023999999939e-01	1.178495e+01	2.346063e+01
5.034123999999939e-01	1.178494e+01	2.346063e+01
5.034223999999938e-01	1.178493e+01	2.346063e+01
5.034323999999938e-01	1.178492e+01	2.346063e+01
5.034423999999937e-01	1.178491e+01	2.346063e+01
5.034523999999937e-01	1.178490e+01	2.346063e+01
5.034623999999936e-01	1.178489e+01	2.346063e+01
5.034723999999936e-01	1.178487e+01	2.346063e+01
5.034823999999936e-01	1.178486e+01	2.346063e+01
5.034923999999935e-01	1.178485e+01	2.346063e+01
5.035023999999935e-01	1.178484e+01	2.346063e+01
5.035123999999934e-01	1.178483e+01	2.346063e+01
5.035223999999934e-01	1.178482e+01	2.346063e+01
5.035323999999933e-01	1.178481e+01	2.346063e+01
5.035423999999933e-01	1.178480e+01	2.346063e+01
5.035523999999932e-01	1.178479e+01	2.346063e+01
5.035623999999932e-01	1.178478e+01	2.346063e+01
5.035723999999931e-01	1.178477e+01	2.346063e+01
5.035823999999931e-01	1.178475e+01	2.346063e+01
5.035923999999931e-01	1.178474e+01	2.346063e+01
5.036023999999930e-01	1.178473e+01	2.346063e+01
5.036123999999930e-01	1.178472e+01	2.346063e+01
5.036223999999929e-01	1.178471e+01	2.346063e+01
5.036323999999929e-01	1.178470e+01	2.346063e+01
5.036423999999928e-01	1.178469e+01	2.346063e+01
5.036523999999928e-01	1.178468e+01	2.346063e+01
5.036623999999927e-01	1.178467e+01	2.346063e+01
5.036723999999927e-01	1.178466e+01	2.346063e+01
5.036823999999926e-01	1.178465e+01	2.346063e+01
5.036923999999926e-01	1.178463e+01	2.346063e+01
5.037023999999926e-01	1.178462e+01	2.346063e+01
5.037123999999925e-01	1.178461e+01	2.346063e+01
5.037223999999925e-01	1.178460e+01	2.346063e+01
5.037423999999924e-01	1.178458e+01	2.346063e+01
5.037623999999923e-01	1.178456e+01	2.346063e+01
5.037823999999922e-01	1.178454e+01	2.346063e+01
5.038023999999921e-01	1.178452e+01	2.346063e+01
5.038223999999920e-01	1.178449e+01	2.346063e+01
5.038423999999919e-01	1.178447e+01	2.346063e+01
5.038623999999918e-01	1.178445e+01	2.346063e+01
5.038923999999917e-01	1.178442e+01	2.346063e+01
5.039223999999916e-01	1.178439e+01	2.346063e+01
5.039523999999914e-01	1.178435e+01	2.346063e+01
5.039752571428484e-01	1.178433e+01	2.346063e+01
5.039981142857055e-01	1.178430e+01	2.346063e+01
5.040209714285625e-01	1.178428e+01	2.346063e+01
5.040438285714196e-01	1.178425e+01	2.346063e+01
5.040666857142766e-01	1.178423e+01	2.346063e+01
5.040895428571337e-01	1.178421e+01	2.346063e+01
5.041123999999907e-01	1.178418e+01	2.346063e+01
5.041552571428476e-01	1.178413e+01	2.346063e+01
5.041981142857046e-01	1.178409e+01	2.346063e+01
5.042409714285615e-01	1.178404e+01	2.346063e+01
5.042838285714185e-01	1.178400e+01	2.346063e+01
5.043266857142754e-01	1.178395e+01	2.346063e+01
5.043695428571324e-01	1.178390e+01	2.346063e+01
5.044123999999893e-01	1.178386e+01	2.346063e+01
5.053595428571279e-01	1.178285e+01	2.346063e+01
5.063066857142664e-01	1.178187e+01	2.346063e+01
5.072538285714050e-01	1.178090e+01	2.346063e+01
5.082009714285435e-01	1.177995e+01	2.346063e+01
5.091481142856821e-01	1.177902e+01	2.346063e+01
5.100952571428206e-01	1.177810e+01	2.346063e+01
5.110423999999592e-01	1.177721e+01	2.346063e+01
5.110523999999591e-01	1.177720e+01	2.346063e+01
5.125138285713811e-01	1.177585e+01	2.346063e+01
5.139752571428029e-01	1.177454e+01	2.346063e+01
5.154366857142249e-01	1.177326e+01	2.346063e+01
5.168981142856468e-01	1.177202e+01	2.346063e+01
5.183595428570688e-01	1.177082e+01	2.346063e+01
5.198209714284906e-01	1.176965e+01	2.346063e+01
5.212823999999125e-01	1.176852e+01	2.346063e+01
5.212923999999125e-01	1.176851e+01	2.346063e+01
5.227538285713345e-01	1.176741e+01	2.346063e+01
5.242152571427563e-01	1.176635e+01	2.346063e+01
5.256766857141782e-01	1.176531e+01	2.346063e+01
5.271381142856002e-01	1.176430e+01	2.346063e+01
5.285995428570222e-01	1.176332e+01	2.346063e+01
5.300609714284440e-01	1.176236e+01	2.346063e+01
5.315223999998659e-01	1.176144e+01	2.346063e+01
5.315323999998659e-01	1.176144e+01	2.346063e+01
5.329938285712879e-01	1.176054e+01	2.346063e+01
5.344552571427097e-01	1.175967e+01	2.346063e+01
5.359166857141316e-01	1.175882e+01	2.346063e+01
5.373781142855536e-01	1.175800e+01	2.346063e+01
5.388395428569756e-01	1.175720e+01	2.346063e+01
5.403009714283974e-01	1.175643e+01	2.346063e+01
5.417623999998193e-01	1.175568e+01	2.346063e+01
5.417723999998193e-01	1.175567e+01	2.346063e+01
5.432334857141309e-01	1.175494e+01	2.346063e+01
5.446945714284424e-01	1.175423e+01	2.346063e+01
5.461556571427539e-01	1.175354e+01	2.346063e+01
5.476167428570654e-01	1.175287e+01	2.346063e+01
5.490778285713770e-01	1.175222e+01	2.346063e+01
5.505389142856885e-01	1.175159e+01	2.346063e+01
5.520000000000000e-01	1.175098e+01	2.346063e+01
5.520100000000000e-01	1.175097e+01	2.346063e+01
5.520110000000000e-01	1.175097e+01	2.346068e+01
5.520130000000000e-01	1.175097e+01	2.346090e+01
5.520160000000001e-01	1.175097e+01	2.346152e+01
5.520200000000000e-01	1.175097e+01	2.346271e+01
5.520274857142856e-01	1.175097e+01	2.346560e+01
5.520349714285713e-01	1.175096e+01	2.346835e+01
5.520424571428569e-01	1.175096e+01	2.347097e+01
5.520499428571427e-01	1.175096e+01	2.347344e+01
5.520574285714284e-01	1.175096e+01	2.347578e+01
5.520649142857140e-01	1.175096e+01	2.347798e+01
5.520723999999997e-01	1.175095e+01	2.348004e+01
5.520823999999996e-01	1.175095e+01	2.348266e+01
5.520923999999996e-01	1.175095e+01	2.348512e+01
5.521023999999995e-01	1.175095e+01	2.348743e+01
5.521123999999995e-01	1.175095e+01	2.348960e+01
5.521223999999995e-01	1.175095e+01	2.349166e+01
5.521323999999994e-01	1.175095e+01	2.349360e+01
5.521423999999994e-01	1.175094e+01	2.349544e+01
5.521523999999993e-01	1.175094e+01	2.349719e+01
5.521623999999993e-01	1.175094e+01	2.349886e+01
5.521723999999992e-01	1.175094e+01	2.350045e+01
5.521823999999992e-01	1.175094e+01	2.350197e+01
5.521923999999991e-01	1.175094e+01	2.350342e+01
5.522023999999991e-01	1.175094e+01	2.350481e+01
5.522123999999990e-01	1.175094e+01	2.350615e+01
5.522223999999990e-01	1.175094e+01	2.350743e+01
5.522423999999989e-01	1.175095e+01	2.350986e+01
5.522623999999988e-01	1.175095e+01	2.351211e+01
5.522923999999987e-01	1.175095e+01	2.351522e+01
5.523223999999985e-01	1.175096e+01	2.351804e+01
5.523523999999984e-01	1.175096e+01	2.352062e+01
5.523823999999983e-01	1.175097e+01	2.352301e+01
5.524081142857125e-01	1.175097e+01	2.352488e+01
5.524338285714266e-01	1.175098e+01	2.352667e+01
5.524595428571408e-01	1.175099e+01	2.352837e+01
5.524852571428549e-01	1.175099e+01	2.352998e+01
5.525109714285691e-01	1.175100e+01	2.353150e+01
5.525366857142833e-01	1.175101e+01	2.353293e+01
5.525623999999975e-01	1.175102e+01	2.353427e+01
5.525981142857116e-01	1.175103e+01	2.353604e+01
5.526338285714257e-01	1.175104e+01	2.353772e+01
5.526695428571399e-01	1.175105e+01	2.353932e+01
5.527052571428539e-01	1.175107e+01	2.354084e+01
5.527409714285680e-01	1.175108e+01	2.354228e+01
5.527766857142822e-01	1.175109e+01	2.354363e+01
5.528123999999963e-01	1.175111e+01	2.354490e+01
5.528623999999961e-01	1.175113e+01	2.354659e+01
5.529123999999959e-01	1.175115e+01	2.354820e+01
5.529623999999956e-01	1.175118e+01	2.354972e+01
5.530123999999954e-01	1.175120e+01	2.355117e+01
5.530623999999952e-01	1.175123e+01	2.355254e+01
5.531123999999950e-01	1.175125e+01	2.355383e+01
5.531623999999947e-01	1.175128e+01	2.355504e+01
5.532323999999944e-01	1.175132e+01	2.355665e+01
5.533023999999941e-01	1.175135e+01	2.355818e+01
5.533723999999938e-01	1.175139e+01	2.355963e+01
5.534423999999935e-01	1.175143e+01	2.356101e+01
5.535123999999931e-01	1.175147e+01	2.356231e+01
5.535823999999928e-01	1.175152e+01	2.356354e+01
5.536523999999925e-01	1.175156e+01	2.356469e+01
5.537495428571350e-01	1.175162e+01	2.356621e+01
5.538466857142773e-01	1.175168e+01	2.356765e+01
5.539438285714198e-01	1.175174e+01	2.356903e+01
5.540409714285621e-01	1.175181e+01	2.357033e+01
5.541381142857046e-01	1.175187e+01	2.357156e+01
5.542352571428469e-01	1.175194e+01	2.357271e+01
5.543323999999894e-01	1.175201e+01	2.357380e+01
5.544681142857031e-01	1.175210e+01	2.357524e+01
5.546038285714168e-01	1.175220e+01	2.357660e+01
5.547395428571305e-01	1.175230e+01	2.357790e+01
5.548752571428440e-01	1.175240e+01	2.357913e+01
5.550109714285577e-01	1.175250e+01	2.358029e+01
5.551466857142714e-01	1.175260e+01	2.358138e+01
5.552823999999851e-01	1.175271e+01	2.358240e+01
5.554695428571271e-01	1.175285e+01	2.358373e+01
5.556566857142691e-01	1.175300e+01	2.358499e+01
5.558438285714111e-01	1.175315e+01	2.358619e+01
5.560309714285531e-01	1.175330e+01	2.358733e+01
5.562181142856951e-01	1.175345e+01	2.358839e+01
5.564052571428371e-01	1.175360e+01	2.358939e+01
5.565923999999791e-01	1.175376e+01	2.359033e+01
5.568466857142637e-01	1.175397e+01	2.359153e+01
5.571009714285482e-01	1.175418e+01	2.359267e+01
5.573552571428327e-01	1.175440e+01	2.359375e+01
5.576095428571174e-01	1.175461e+01	2.359477e+01
5.578638285714019e-01	1.175483e+01	2.359573e+01
5.581181142856865e-01	1.175505e+01	2.359662e+01
5.583723999999710e-01	1.175527e+01	2.359746e+01
5.587123999999695e-01	1.175557e+01	2.359851e+01
5.590523999999679e-01	1.175587e+01	2.359950e+01
5.593923999999664e-01	1.175616e+01	2.360044e+01
5.597323999999648e-01	1.175646e+01	2.360132e+01
5.600723999999633e-01	1.175676e+01	2.360215e+01
5.604123999999617e-01	1.175707e+01	2.360292e+01
5.607523999999602e-01	1.175737e+01	2.360364e+01
5.609552571428164e-01	1.175755e+01	2.360405e+01
5.611581142856726e-01	1.175773e+01	2.360445e+01
5.613609714285288e-01	1.175791e+01	2.360484e+01
5.615638285713851e-01	1.175809e+01	2.360522e+01
5.617666857142413e-01	1.175827e+01	2.360558e+01
5.619695428570975e-01	1.175845e+01	2.360594e+01
5.621723999999537e-01	1.175863e+01	2.360628e+01
5.621823999999537e-01	1.175864e+01	2.360629e+01
5.626781142856657e-01	1.175908e+01	2.360707e+01
5.631738285713778e-01	1.175952e+01	2.360781e+01
5.636695428570898e-01	1.175996e+01	2.360850e+01
5.641652571428017e-01	1.176040e+01	2.360914e+01
5.646609714285138e-01	1.176084e+01	2.360974e+01
5.651566857142258e-01	1.176127e+01	2.361030e+01
5.656523999999379e-01	1.176171e+01	2.361081e+01
5.662623999999351e-01	1.176224e+01	2.361140e+01
5.668723999999323e-01	1.176277e+01	2.361195e+01
5.674823999999296e-01	1.176329e+01	2.361247e+01
5.680923999999268e-01	1.176381e+01	2.361295e+01
5.687023999999240e-01	1.176433e+01	2.361340e+01
5.693123999999212e-01	1.176485e+01	2.361381e+01
5.699223999999184e-01	1.176536e+01	2.361419e+01
5.702781142856311e-01	1.176566e+01	2.361440e+01
5.706338285713438e-01	1.176595e+01	2.361460e+01
5.709895428570565e-01	1.176624e+01	2.361479e+01
5.713452571427691e-01	1.176654e+01	2.361498e+01
5.717009714284818e-01	1.176683e+01	2.361516e+01
5.720566857141944e-01	1.176712e+01	2.361534e+01
5.724123999999071e-01	1.176740e+01	2.361550e+01
5.724223999999071e-01	1.176741e+01	2.361551e+01
5.731923999999036e-01	1.176803e+01	2.361584e+01
5.739623999999001e-01	1.176864e+01	2.361615e+01
5.747323999998966e-01	1.176924e+01	2.361644e+01
5.755023999998931e-01	1.176984e+01	2.361671e+01
5.762723999998896e-01	1.177043e+01	2.361696e+01
5.770423999998860e-01	1.177101e+01	2.361719e+01
5.778123999998825e-01	1.177159e+01	2.361739e+01
5.785038285713080e-01	1.177210e+01	2.361756e+01
5.791952571427333e-01	1.177260e+01	2.361772e+01
5.798866857141588e-01	1.177310e+01	2.361788e+01
5.805781142855843e-01	1.177359e+01	2.361802e+01
5.812695428570097e-01	1.177408e+01	2.361815e+01
5.819609714284351e-01	1.177456e+01	2.361828e+01
5.826523999998605e-01	1.177503e+01	2.361839e+01
5.826623999998605e-01	1.177504e+01	2.361839e+01
5.835666857141421e-01	1.177565e+01	2.361853e+01
5.844709714284236e-01	1.177626e+01	2.361866e+01
5.853752571427052e-01	1.177685e+01	2.361878e+01
5.862795428569869e-01	1.177743e+01	2.361888e+01
5.871838285712685e-01	1.177801e+01	2.361898e+01
5.880881142855501e-01	1.177857e+01	2.361907e+01
5.889923999998317e-01	1.177913e+01	2.361916e+01
5.895495428569720e-01	1.177946e+01	2.361920e+01
5.901066857141123e-01	1.177980e+01	2.361925e+01
5.906638285712527e-01	1.178013e+01	2.361929e+01
5.912209714283929e-01	1.178046e+01	2.361933e+01
5.917781142855333e-01	1.178078e+01	2.361937e+01
5.923352571426735e-01	1.178110e+01	2.361941e+01
5.928923999998139e-01	1.178142e+01	2.361944e+01
5.929023999998139e-01	1.178142e+01	2.361944e+01
5.938738285712380e-01	1.178197e+01	2.361950e+01
5.948452571426621e-01	1.178250e+01	2.361955e+01
5.958166857140863e-01	1.178303e+01	2.361960e+01
5.967881142855105e-01	1.178354e+01	2.361964e+01
5.977595428569347e-01	1.178405e+01	2.361968e+01
5.987309714283587e-01	1.178454e+01	2.361972e+01
5.997023999997829e-01	1.178503e+01	2.361975e+01
6.000306285712425e-01	1.178519e+01	2.361976e+01
6.003588571427021e-01	1.178535e+01	2.361977e+01
6.006870857141616e-01	1.178551e+01	2.361978e+01
6.010153142856213e-01	1.178567e+01	2.361979e+01
6.013435428570808e-01	1.178583e+01	2.361980e+01
6.016717714285404e-01	1.178599e+01	2.361981e+01
6.020000000000000e-01	1.178615e+01	2.361982e+01
6.020030000000000e-01	1.178615e+01	2.361954e+01
6.020060000000000e-01	1.178615e+01	2.361890e+01
6.020100000000000e-01	1.178615e+01	2.361767e+01
6.020160571428572e-01	1.178615e+01	2.361510e+01
6.020221142857144e-01	1.178616e+01	2.361252e+01
6.020281714285716e-01	1.178616e+01	2.360995e+01
6.020342285714286e-01	1.178616e+01	2.360738e+01
6.020402857142858e-01	1.178616e+01	2.360482e+01
6.020463428571430e-01	1.178616e+01	2.360225e+01
6.020524000000002e-01	1.178617e+01	2.359969e+01
6.020624000000001e-01	1.178617e+01	2.359547e+01
6.020724000000001e-01	1.178617e+01	2.359125e+01
6.020824000000000e-01	1.178617e+01	2.358705e+01
6.020924000000000e-01	1.178617e+01	2.358286e+01
6.021023999999999e-01	1.178617e+01	2.357869e+01
6.021123999999999e-01	1.178617e+01	2.357453e+01
6.021223999999998e-01	1.178617e+01	2.357040e+01
6.021323999999998e-01	1.178617e+01	2.356628e+01
6.021423999999997e-01	1.178617e+01	2.356219e+01
6.021523999999997e-01	1.178617e+01	2.355814e+01
6.021623999999997e-01	1.178617e+01	2.355411e+01
6.021723999999996e-01	1.178617e+01	2.355013e+01
6.021823999999996e-01	1.178617e+01	2.354619e+01
6.021923999999995e-01	1.178616e+01	2.354230e+01
6.022023999999995e-01	1.178616e+01	2.353846e+01
6.022123999999994e-01	1.178616e+01	2.353469e+01
6.022223999999994e-01	1.178615e+01	2.353098e+01
6.022323999999993e-01	1.178615e+01	2.352734e+01
6.022423999999993e-01	1.178614e+01	2.352379e+01
6.022523999999992e-01	1.178614e+01	2.352033e+01
6.022623999999992e-01	1.178613e+01	2.351696e+01
6.022723999999992e-01	1.178613e+01	2.351369e+01
6.022923999999991e-01	1.178612e+01	2.350747e+01
6.023223999999989e-01	1.178609e+01	2.349902e+01
6.023523999999988e-01	1.178607e+01	2.349167e+01
6.023823999999987e-01	1.178605e+01	2.348544e+01
6.024123999999985e-01	1.178602e+01	2.348027e+01
6.024323999999984e-01	1.178600e+01	2.347736e+01
6.024523999999983e-01	1.178598e+01	2.347483e+01
6.024723999999982e-01	1.178596e+01	2.347265e+01
6.024823999999982e-01	1.178595e+01	2.347168e+01
6.024923999999982e-01	1.178594e+01	2.347079e+01
6.025023999999981e-01	1.178593e+01	2.346996e+01
6.025123999999981e-01	1.178592e+01	2.346919e+01
6.025223999999980e-01	1.178591e+01	2.346849e+01
6.025323999999980e-01	1.178590e+01	2.346784e+01
6.025423999999979e-01	1.178589e+01	2.346724e+01
6.025523999999979e-01	1.178588e+01	2.346669e+01
6.025623999999978e-01	1.178587e+01	2.346618e+01
6.025723999999978e-01	1.178586e+01	2.346571e+01
6.025823999999977e-01	1.178585e+01	2.346529e+01
6.025923999999977e-01	1.178584e+01	2.346489e+01
6.026023999999977e-01	1.178583e+01	2.346453e+01
6.026123999999976e-01	1.178582e+01	2.346420e+01
6.026223999999976e-01	1.178581e+01	2.346390e+01
6.026323999999975e-01	1.178579e+01	2.346362e+01
6.026423999999975e-01	1.178578e+01	2.346337e+01
6.026523999999974e-01	1.178577e+01	2.346313e+01
6.026623999999974e-01	1.178576e+01	2.346292e+01
6.026723999999973e-01	1.178575e+01	2.346272e+01
6.026823999999973e-01	1.178574e+01	2.346254e+01
6.026923999999972e-01	1.178573e+01	2.346238e+01
6.027023999999972e-01	1.178572e+01	2.346223e+01
6.027123999999972e-01	1.178571e+01	2.346209e+01
6.027223999999971e-01	1.178570e+01	2.346197e+01
6.027323999999971e-01	1.178569e+01	2.346185e+01
6.027423999999970e-01	1.178568e+01	2.346175e+01
6.027523999999970e-01	1.178566e+01	2.346165e+01
6.027623999999969e-01	1.178565e+01	2.346156e+01
6.027723999999969e-01	1.178564e+01	2.346148e+01
6.027823999999968e-01	1.178563e+01	2.346141e+01
6.027923999999968e-01	1.178562e+01	2.346134e+01
6.028023999999967e-01	1.178561e+01	2.346128e+01
6.028123999999967e-01	1.178560e+01	2.346122e+01
6.028223999999966e-01	1.178559e+01	2.346117e+01
6.028323999999966e-01	1.178558e+01	2.346112e+01
6.028423999999966e-01	1.178556e+01	2.346108e+01
6.028523999999965e-01	1.178555e+01	2.346104e+01
6.028623999999965e-01	1.178554e+01	2.346101e+01
6.028723999999964e-01	1.178553e+01	2.346097e+01
6.028823999999964e-01	1.178552e+01	2.346095e+01
6.028923999999963e-01	1.178551e+01	2.346092e+01
6.029023999999963e-01	1.178550e+01	2.346089e+01
6.029123999999962e-01	1.178549e+01	2.346087e+01
6.029223999999962e-01	1.178548e+01	2.346085e+01
6.029323999999961e-01	1.178547e+01	2.346083e+01
6.029423999999961e-01	1.178545e+01	2.346081e+01
6.029523999999961e-01	1.178544e+01	2.346080e+01
